Geneid	Acetate	Glucose	Glycerol	Xylose
b0149	54.2290391037584	54.1467812399213	68.851011549486	54.1665970216717
b0150	296.235079765744	358.983279426725	43.1706659698939	172.599577732431
b0151	77.3044372965838	76.3065281187445	21.3631963620498	55.9047878432643
b0152	42.6754061576607	34.4556946412726	14.2740997765136	33.8132417441966
b0153	27.7566443634546	11.7711381500373	12.0084936350134	21.9128930481781
b0154	102.125760295148	217.473605138422	272.924144832474	131.841033625684
b0155	58.9020333286116	38.5396262270621	63.9393556377524	70.2830618167621
b4728	92.6623329507248	242.186514813242	69.7001255044655	171.179536329995
b0156	477.07964087825	248.57128007609	207.852548179557	612.963958407965
b0157	17.8971562806166	12.6046400414096	22.5500406043859	19.4982607949847
b0158	14.9382363818951	18.688430903489	21.6210127143176	23.1461430089919
b0159	222.915244709973	285.297991290319	156.785690039078	353.51107942871
b0160	27.1505890498343	54.8220682254959	30.6609247743429	49.617256907245
b0161	153.009472442204	149.91689224396	58.6775793410968	44.3172499993877
b0162	19.0585064167632	3.06741699821033	78.749882732415	23.0149715379242
b0163	390.262390479359	229.461814207206	833.477469780713	491.796664304065
b0164	6.21415934115241	19.0367423932157	12.9808351818605	20.666580410358
b0166	377.740014672172	1004.11297887649	223.368402204899	565.33139177701
b0167	34.0209531606526	67.8672773237187	39.1778483227715	47.5769651464817
b0168	267.907404636206	372.759789436423	240.647225770579	402.284332693074
b0169	2643.2571419185	3844.23039386099	2853.2324103566	1602.06489129354
b0170	848.572478941589	1370.73885586172	893.10865041596	578.016852540793
b0171	159.320611990377	330.953289362396	186.736699880948	115.316750581279
b0172	985.452431025287	1304.9715433784	641.10007911824	721.106185714363
b0173	53.5355442197606	22.2560707013005	66.9154087107592	83.9781877991892
b0174	186.688746804182	149.168247094071	368.258143413357	192.365293602413
b0175	93.2821478868501	107.638451028108	194.592658082603	106.016517569267
b0176	202.815541050155	180.585066794543	234.800422789792	195.266713111889
b0177	270.927910495182	465.72543114381	416.188665556656	350.888553492646
b0178	755.573537227301	1131.29530738845	680.955547139851	1357.8400827341
b0179	542.167710618378	708.97949667365	422.516550271652	577.965155127081
b0180	404.098949704448	485.738743055883	435.571836937349	570.48294867331
b0181	311.733918920028	362.410069906424	409.501878047708	444.629541474479
b0182	100.204493550755	139.335786756079	102.682169227282	137.658739398534
b0183	48.9934117851768	75.2232821793704	77.0554151305649	84.9170486883754
b0184	78.8617076222961	79.0368471158156	79.2456207285913	82.2572130892474
b0185	243.188264032092	342.520928093014	225.218530536304	208.817088228193
b0186	42.7029920698505	25.9404790442889	30.4457130849132	27.5893758187538
b0187	53.8619179492842	44.8887825990845	33.9985227573818	49.0241985702471
b0188	39.7110992101309	36.1339900762453	31.2471694287103	23.6389340156066
b0189	200.207516308881	138.30184169914	144.32025986807	201.077862584917
b4406	314.847485613235	167.883852722944	177.70778267337	304.100806599249
b0190	55.0307118288347	67.8443298081401	50.0561340888566	87.5432117325842
b0191	75.4327964816261	49.7841468027672	58.8540066837873	68.4842662167648
b0192	83.7717807340253	59.2368329045584	82.2077429628246	82.3024839825272
b0193	6.4460753357026	7.07338392470422	12.7920230337607	19.6637005835482
b0194	215.47384897245	439.691398870614	226.366201669158	179.812432801285
b0195	45.067899592836	85.2897895858312	37.0737955699226	59.3288484238032
b0196	167.418901080054	262.489746448968	141.647662463106	249.63275972302
b0197	385.490709299163	1100.38268384275	412.864714006771	249.572276478102
b0198	124.818786746948	228.502465337847	44.6863189958473	45.6237155167924
b0199	212.050581446641	208.23659639304	22.0256210554467	31.4390561655567
b0200	89.556801864514	69.5965877555251	151.742981567014	189.102180091042
b0207	24.4734390077515	34.7128266908343	21.203769523527	19.8169956907094
b0208	27.8977686659916	24.9559874749009	17.152817771205	31.9765388587851
b0209	197.184720241015	128.918497927458	126.347793049293	373.954872989026
b0210	35.3681897926471	28.0554891244278	56.8087561379722	103.062235630633
b0211	191.550180160544	255.399465637175	544.585969562874	473.008581228149
b0212	38.3375214658106	100.346617185784	30.4246579582984	106.525645522411
b0213	30.1574686348742	44.2166251111314	40.7959240809637	80.1351164860069
b0214	57.3845328362627	63.9719365542509	67.0719156438145	135.559336955608
b0215	138.399086741443	141.07065142062	115.337912599482	113.580032827616
b0217	1.69147969209753	7.42435335608268	10.3282628722378	3.68560363990986
b4586	0.553959599161942	1.05716335831177	0.563751015109648	0
b0218	1.56873514806922	1.49686847194587	1.59646305163794	0
b4503	1.40688152168112	2.68485932269657	1.43174860980228	6.13097240416751
b0219	49.3174927191643	30.27518411352	57.9106101124307	66.8800822376794
b0220	371.363295843246	134.35341920823	254.044761239284	66.0049624018287
b0221	76.7794801488748	28.0180718276494	12.3956051420428	9.24159459941078
b0222	340.29766879088	325.58440423861	272.002562316116	425.276647983381
b0223	92.4420081101491	127.189966546885	68.3548105820448	162.572552431993
b0224	377.858758165198	389.652437816614	380.885706078939	400.716136638782
b0225	96.2579260479245	191.880833207556	229.864930031805	214.930137426743
b0226	275.069594066619	205.113994118422	352.506381861665	526.100856130029
b0227	10.9905584473729	3.38292274659767	6.85521234373332	3.09001009170043
b0228	16.5520458544773	17.3221947867953	49.9904514603254	18.6145186247014
b0229	3.25972723850109	1.33302560067334	2.52750017282084	6.42624690699519
b0230	5.27580570630421	1.34242966134828	5.72699443920912	4.21504352786516
b0231	16.1151883392565	14.656128376595	35.1063132136462	23.0433991213455
b0232	15.3752052012294	37.1085913529847	16.5673767705692	23.6480364160747
b0233	12.6619336951301	13.3536424207803	6.78196709906343	14.5207241151336
b0234	2.34790823485856	10.081557854099	4.77881655192284	7.03437727829153
b0235	1.99176485091934	0	0	4.33990181418599
b0236	2.65369867862008	0	2.70060366519592	15.6119521848637
b0237	213.012283727127	373.792081259866	237.5642137746	474.866520007974
b0238	152.936297180395	231.608599807913	404.426872015915	124.332513902162
b0239	74.1104504710145	59.0992528020075	110.848392368548	96.0974524000208
b0240	1003.68116670693	1161.39073166645	701.274502175832	448.813085502263
b4710	5.27580570630421	2.51705561502803	8.59049165881368	19.5424745382839
b4709	8.67067198688257	15.6276322533045	18.6282944123188	39.8846411292854
b0241	0.755399453402648	1.9221151969305	1.79375322989433	2.19460944012814
b0242	145.474607779919	259.464659029129	103.926274089779	161.112958245929
b0243	131.678052087872	211.230343746888	105.521242636791	157.087833609172
b4626	4.22064456504337	4.02728898404485	0	4.59822930312563
b0245	6.21989725374812	2.22560707013005	0.791229494890733	19.4819715211376
b0246	0.836165432697271	0.797859138348508	0	7.28775965023685
b4504	0	0	1.21892111375059	3.91470873103939
b0247	1.11488724359636	0	1.70188985693479	7.28775965023685
b0248	0	0.552765154672822	0	29.6630870731046
b0249	0	1.05716335831177	2.25500406043859	36.2110557621144
b0250	46.5894226987479	42.8286693880154	93.669399433603	120.084526800858
b0251	8.98312863505852	12.0002327159715	13.4081322512565	14.3539320138111
b0252	0.970440173714351	0.92598250363075	2.3043837113971	5.63870454689859
b0253	22.7738946322132	9.10335114101804	25.6819906883284	33.5287553352911
b0254	6.54341539949676	11.3520897536835	8.17249793715999	13.6095243132779
b4587	96.0477479915762	72.3533857399692	108.034415062837	102.437359266209
b0256	3.69306399441295	7.70848282102334	5.63751015109648	15.3394055658957
b0258	16.9378222989829	13.5051235302656	23.6126079627078	22.7504015259357
b0259	129.159193857699	118.252609283724	179.069938958722	96.5628153656383
b0260	16.855522846295	11.926971221979	6.55300325255659	6.80891646808988
b0261	57.569049019016	28.5536083917006	82.3692801497826	48.4366533666867
b0262	2.79360714763615	6.05824274104168	7.23668924839892	8.57721282617418
b0263	3.80946429223112	4.36193477355001	6.20287649862764	4.98031712487533
b0264	7.91370855945631	9.06140021410091	25.771474976441	31.6128264589887
b0265	24.0851999635627	24.8203571081894	40.1978984686879	45.132620225244
b0266	60.6041270878022	70.1161338504218	41.6308441927125	42.0914836209193
b0267	1.15108488137546	0.659010924661884	0.702858408448392	0.501625014886433
b0268	11.7007968139816	2.79119038498158	11.0145412853106	27.0885785679183
b0269	10.8089677885257	4.77012734847995	17.1875309484649	34.0030645571074
b0270	3.07621816454354	3.85256928842468	4.89154893804467	73.5217965148352
b0271	5.94191301894374	8.3470626429086	10.2462009450096	103.755576286729
b0272	44.4919330235994	61.8419672055899	41.3565962072532	77.4792550166979
b0273	25.9286164622664	168.136309644332	109.855720198083	108.380950977552
b4688	32.9799203221993	59.0044665104245	104.883909787841	33.684703034525
b0274	5.27580570630421	6.54434459907288	22.0131348757101	38.5101704136772
b0275	17.3413439737651	24.8203571081894	31.3739695365369	38.8350453100937
b0276	25.0644015358518	11.0915499888448	49.1664819734971	56.9878910354587
b0277	10.1780136879515	22.6607265322332	12.5158120100898	45.7402809626708
b0278	1.90200720742298	5.80759269802176	5.80687740885474	5.38762489164506
b0279	1.55497431343703	2.07723326545471	1.58245898978147	2.0329013761187
b4729	7.09068286927286	13.5316909863907	2.40533766446783	3.86251261462553
b0280	211.635177475746	384.318434477423	108.608358829287	181.301612523239
b0281	49.7258809354788	63.7467241328898	13.713515057057	66.5807848987913
b0282	5.17568092647654	3.703930014523	5.26716276890766	31.7177130763045
b0283	13.0588595162941	5.03726741264544	8.4827738950668	5.75139025688755
b0284	12.9383196966609	7.49965820357601	7.9986501461669	6.98203167036675
b0285	9.44683454370208	4.24190940012247	5.08966433704008	3.93516175471253
b0286	13.4877119795951	4.78021692454019	6.66696852651409	4.19838327676688
b0287	38.0475666156105	721.965220310479	88.0001584561401	493.647953674092
b0288	7.25183475266542	13.0703833391274	7.38001328870811	42.1365012504603
b0289	11.9673972477179	8.20751299280026	14.0818818964098	22.8165302129778
b0290	7.76352138971481	6.32754710814346	7.07774997071966	17.0923231577863
b0291	3.57902638888476	2.61151993502196	3.10665642530732	3.7845283931901
b0292	0.397459802089286	5.68877143486156	2.83139523283769	3.03111976484066
b0293	7.23539068293149	18.9857909247829	31.7541388102577	30.5453803707631
b0294	1.34974927714585	3.00513441956646	1.37360653427731	0.980333150920186
b0295	8.16361514554441	11.1280353506502	22.5500406043859	44.4697176025966
b4506	3.77163982408131	2832.29808677912	9.59576195931315	28.7633918110412
b0296	4.02879708481412	3876.90635220881	9.22501661088514	6.58382832038443
b4671	5.2137374038771	7.4623295880831	5.30589190691433	0
b4630	0	0	0	0
b0297	0	0	0.609460556875295	0.326225727586616
b0298	0	0	0	15.4500504585021
b0299	0.306690435522182	1.46320188001629	0.624222577284039	127.970789913631
b0300	6.96682814666547	23.2668267506172	9.45329213109627	17.710210678414
b0301	0.447644120534903	5.97991394600599	0.91111275169236	2.43845493347571
b0303	3.36583047592066	3.21163551892184	0	1.22231411855238
b0304	17.6464958285071	13.011241333068	7.14254679776929	3.71395443713993
b0305	5.59790752837331	5.34145696831212	3.79790157547552	5.75988723233632
b0306	5.17028959217813	2.81910228883139	28.9392187756286	26.5547742255505
b0307	12.4757287878488	9.41674924210487	29.5613977670941	18.0548121166845
b0308	15.6636852176825	9.84255540497168	23.3276282114337	18.7298564286798
b0310	1.98729901044643	3.03401143192616	0.808970066525055	1.29905132778886
b0311	15.2761569894568	23.0791857038979	7.28726626353584	7.28121767568547
b0312	31.0488150080176	56.4968768270894	9.73647374364524	13.3732615984998
b0313	72.3539068293149	66.0187729884495	7.82348347499103	14.2873553347118
b0314	27.1914092331997	22.5777661185169	10.1109326603736	11.8211116155575
b4730	0	0	0	0
b0315	9.52261129137884	17.939741838018	10.6848677243922	10.9065438842732
b0316	13.3947787321473	17.6760432901004	28.1331696286229	26.0812748897544
b0317	1.06787392609531	1.01895263451737	3.26024683436905	1.16340741404383
b0318	5.26535856629173	10.4669639436809	11.1633864378148	11.9508434858463
b0319	1.53877666433873	1.17462595367975	0.626390016788497	1.00586266005873
b0320	1.71770418344788	1.6390129586229	1.22364561419148	1.30996067356486
b0321	1.12431546552952	1.96681555034748	1.5255841423686	3.67469487649363
b0322	0	0	0	13.655347627464
b0323	0.838803178541742	1.60075208829543	1.42271549554485	3.95998927366971
b0324	24.2252180457804	23.6657827717516	14.0876609415686	21.3653083889265
b0325	480.647003067139	152.956435614023	46.3886549575939	52.4198140556322
b0326	2.93272728968087	2.79837359553116	0.994854732546437	2.13006210365379
b0327	12.9707613462308	25.7844721539457	23.1000415947368	10.5983577840335
b0328	8.70507941540194	6.04093347606727	32.2143437205513	16.3811918923851
b0329	809.262718775707	519.388954301001	1346.13938042704	173.183310166634
b0330	18.5979631022988	3.99683689342825	3.92174619206711	3.28569126007843
b0331	103.555006550407	0.284757806952666	8.80742326635948	3.57640056909771
b0333	49.5438738942783	0.867416088871198	5.3194967579577	0.495193924951991
b0334	34.7941566415765	0	7.0818309336088	1.99509949102558
b0335	26.2095988411119	0.403369166923411	6.02290432676762	3.83794973631313
b0336	18.5708360861908	137.531918805132	7.30191790999163	13.1049535139081
b0337	51.5648374547004	247.791187163171	27.6079936371454	54.5986012114123
b0338	17.1358169340761	11.8402296130919	12.0266883223392	11.5875378438766
b0339	6.04319562722119	5.76634559079149	4.92000885913874	4.38921888025629
b0340	12.9845307319487	9.69627538833728	9.76689656750473	6.1504977939897
b0341	5.06477347805204	2.63604369864754	3.74857817839142	5.26706265630754
b0342	3.91030305290783	8.29147732009233	4.8637342480048	5.20681847559814
b0343	1.9083775664909	1.82095123919731	2.80526820915805	4.1582073602428
b0344	6.74479590004003	1.8977371505304	3.60800649670174	3.01464399190285
b0345	71.692499924781	48.0262578291221	34.4809485141857	27.2836763636984
b0346	109.994855660932	52.0215638190829	16.5475118104127	2.08408954026557
b0347	1.59700064623263	3.04767815008799	2.60036504266792	1.39189643770289
b0348	1.68825782601735	1.34242966134828	0.859049165881368	1.53274310104188
b0349	2.45352348417746	2.34112300802607	2.80900159777818	1.00238216642531
b0350	2.2979064854125	3.13233587647933	0.668149351241064	2.14584034145863
b0351	4.19401589270871	4.26867223545448	1.70725859465382	1.21845823805222
b0352	3.93344094079485	2.00172943585661	5.60415210286514	2.85688802856918
b0353	5.70413844681604	2.51207134648342	4.68862230388222	6.93148922179087
b0354	51.7028959217812	27.721172506842	51.6145373833722	60.6199896462063
b0355	12.7530267432965	18.2531802873975	12.0050575879465	29.524601820429
b0356	55.8151725858303	55.0867825628405	20.9654431565101	15.3978543420883
b0357	53.9508479183804	66.1876189551718	8.823928932151	19.9423205646427
b0358	8.93206175392899	8.85066997656368	7.3418736851489	14.5967046482942
b4579	3.82590802298895	6.0843934291325	2.59568812712356	6.25226862079672
b0360	0	0.693221874302802	0	3.16599394641437
b0361	0	0.280043273724973	0.597352068990355	6.71463285655101
b0363	2.66567025160634	2.54355093729148	1.35639341981269	6.77633792039567
b4731	0	0	2.25500406043859	0
b0364	0.953048772751728	1.36408175266035	1.45484132931522	1.03830984264127
b0365	4.14175401242574	0.263467503629102	1.68598434425315	2.10573117619772
b0366	4.15469699371456	2.312544846307	1.40937753777412	3.39478647769822
b0367	6.10158399076922	1.5321208091475	2.28768527870582	4.19838327676688
b0368	5.61761847037462	4.76467992478545	4.76409308543364	16.3204758364459
b0369	113.723644480261	161.079167703382	132.941162455395	158.957249909589
b4580	18.2373530588294	13.5734554647437	14.6621663189011	45.6984517162486
b0372	26.0686870193855	28.0934760963129	25.5931256686456	33.7468662696521
b0373	69.1341579754104	56.663956005511	69.4541250615086	81.1127649071362
b0375	0.852245537172218	0.813202583316748	2.16827313503711	4.17819874178243
b0376	57.4051398095277	49.516874399681	46.0347979177619	27.267738017758
b0377	13.7196873699076	20.364031275588	47.8703564672959	32.7412002959658
b0378	40.5528780537181	31.743864129033	67.7119027463204	44.4453506340472
b0379	17.2103953137691	1.64219550805712	7.00583785767329	12.1875398034301
b0380	197.240826293153	14.2940397743564	320.147055341141	110.16321189601
b0381	60.2222380677969	94.9998853496607	63.5107992912567	169.315621463037
b0382	253.675292305882	216.779244968759	214.61417954519	213.104144255202
b0383	15.9615477724627	29.7439182169075	52.3619586915402	35.1881445823936
b0384	103.543850310643	78.2498485778434	81.7702406962779	46.9277233552635
b0385	8.10091456838969	1.36408175266035	4.12205043305979	8.04690128046986
b0386	100.123068292973	159.435896112798	73.8305033121376	75.4620520079618
b0387	35.9168576711534	52.5126896939181	119.087796132966	156.520119024041
b0388	249.18685512016	248.886459213972	164.422010349694	265.409795376412
b0389	437.628083337934	351.506816638664	338.250609065789	454.146991016518
b0390	237.663374932486	41.1638829785115	83.8143102109919	60.6722114244276
b0391	131.550826916773	277.75576235223	239.267799254958	402.514472471503
b0392	31.8769734254591	43.7702723792243	31.6491797956293	77.0808438445008
b4732	18.9929005426952	12.0818669521345	22.5500406043859	10.3460159320327
b0393	83.9686129255996	100.430519039618	60.5290563591411	35.2581332420587
b0394	37.7350697250907	14.7933090404024	36.9135978210409	24.5390652909378
b0396	19.9705941571292	17.5569408367727	17.1266131172551	26.157522137021
b0397	20.7853668474872	25.3154848053305	23.216438372485	15.5568310741591
b0398	23.2082824586549	28.8940409154539	27.6673814896705	23.5988925332483
b0399	37.3802303434493	19.8562856865516	25.0991756292295	23.9307846775712
b0400	16.6187879748583	11.9420305290774	11.4838169744558	16.3173275965083
b0401	39.2807715769377	58.8167250260732	116.235209297153	163.278942345534
b0402	23.609806497033	28.0679179848715	42.9337017620622	82.6476498325987
b0403	17.7267071731821	25.5816058936931	18.0400324835087	28.7294326707684
b0404	36.0930378010667	25.2847318689001	29.7567546119732	27.8738023735863
b0405	51.1442811999373	75.5708932888416	55.0802112241583	53.014879024272
b0406	148.744045562207	199.961324582801	154.251873495959	82.6947514567434
b0407	629.218254615654	816.01582468606	435.561144646877	612.434432589274
b0408	159.569141680674	272.665770078855	135.885958966689	171.179536329995
b0409	158.391411315933	172.278473206363	191.257751792755	222.928968807091
b0410	128.365810564422	155.293651945109	108.084677379643	160.660546254898
b0411	279.721430139535	383.589036859973	124.751411072399	126.349988919106
b0412	17.2342986405938	16.4447633515165	11.0244642954776	20.9219433292216
